ID;SCORE2;SCORE3;SCORE4;SCORE5;SCORE6;COMPONENTE1;COMPONENTE2;COMPONENTE3;GRUPO2;GRUPO3;GRUPO4;GRUPO5
3021.0;0.0;0.0;0.0;6.75;0.0;0.0038425320895724424;-0.4846867206446378;0.14837658196370085;1;1;1;4
3175.0;1.8333333333333333;1.75;0.0;0.0;0.0;-0.445585769066316;-0.09707236756539278;-0.1580235680583731;1;1;1;0
3176.0;0.9090909090909091;6.583333333333333;0.0;0.0;0.0;-0.5635404705721453;0.19544966414178808;0.2597379276422446;1;2;3;0
3179.0;4.538461538461538;7.222222222222222;0.0;0.0;0.0;-0.6324681306679968;0.7546718745368945;-0.13447876457468905;1;2;3;2
3182.0;0.875;3.45;0.0;0.0;0.0;-0.48165256517412625;-0.08203333485269745;0.06609468770979955;1;1;1;0
3183.0;1.6666666666666667;1.8571428571428572;0.0;0.0;0.0;-0.4501853869419564;-0.11084744083133441;-0.12975685765818812;1;1;1;0
3184.0;4.0;6.821428571428571;0.0;0.0;0.0;-0.6167311638671356;0.6450812563213425;-0.09440556587360022;1;2;3;2
3185.0;1.5;3.9285714285714284;0.0;0.0;0.0;-0.5047005064617791;0.0463594658802729;0.02205475601253023;1;2;3;0
3186.0;2.375;6.857142857142857;0.0;0.0;0.0;-0.5962191985239343;0.42271848580189453;0.10313599625051109;1;2;3;2
3187.0;2.8333333333333335;5.75;0.0;0.0;0.0;-0.5732288937818655;0.3899360891164574;-0.02191163376508115;1;2;3;2
3188.0;2.875;5.384615384615385;0.0;0.0;0.0;-0.5644619882069646;0.36391218798713776;-0.04991173381635694;1;2;3;2
3189.0;0.0;4.055555555555555;0.0;0.0;0.0;-0.4893815380024781;-0.15070752369442736;0.21076478597176607;1;1;1;0
3190.0;0.5;2.2857142857142856;0.0;0.0;0.0;-0.4491107335179404;-0.23539923940391946;0.03866500665151337;1;1;1;0
3191.0;1.25;3.7142857142857144;0.0;0.0;0.0;-0.49848171716804773;-0.006966233165268024;0.03954963587498425;1;2;3;0
3192.0;0.0;6.083333333333333;0.0;0.0;0.0;-0.5455282399614176;0.025828263128822915;0.3400006337645549;1;2;1;0
3193.0;0.0;2.611111111111111;0.0;0.0;0.0;-0.4524690044151829;-0.27644094266202496;0.11983951029474521;1;1;1;0
3194.0;2.5;4.875;0.0;0.0;0.0;-0.5485561895428499;0.26753230474888134;-0.03616559176798487;1;2;3;2
3195.0;0.0;4.285714285714286;0.0;0.0;0.0;-0.4985969030529692;-0.1306535015928073;0.22647840555385584;1;1;1;0
3196.0;2.5;5.083333333333333;0.0;0.0;0.0;-0.555174404195678;0.28567453285561617;-0.022575564852534813;1;2;3;2
3197.0;0.0;2.772727272727273;0.0;0.0;0.0;-0.4588329164180056;-0.2623597502114965;0.13083416618765345;1;1;1;0
3198.0;0.0;5.083333333333333;0.0;0.0;0.0;-0.5215961028865038;-0.061208421179217765;0.2776488969554815;1;1;1;0
3199.0;1.6666666666666667;6.4;0.0;0.0;0.0;-0.5806321026823007;0.2846753646861648;0.1614851973825576;1;2;3;2
3200.0;3.625;4.325;0.0;0.0;0.0;-0.5523118943389282;0.3757700755268928;-0.20489534889156258;1;2;3;2
3201.0;1.6666666666666667;6.3;0.0;0.0;0.0;-0.5789420563185355;0.2759758254121556;0.15550852045415806;1;2;3;2
3202.0;0.0;3.25;0.0;0.0;0.0;-0.4742046815305323;-0.22079632152793388;0.16204489570964134;1;1;1;0
3203.0;0.0;4.5;0.0;0.0;0.0;-0.5083890831753678;-0.1119753962623421;0.24155401128978043;1;1;1;0
3204.0;3.3333333333333335;6.944444444444445;0.0;0.0;0.0;-0.620869074890943;0.5633456208284544;-0.0029448379555710447;1;2;3;2
3206.0;0.0;3.0;0.0;0.0;0.0;-0.46947730323274306;-0.24254811911066732;0.1469185628511369;1;1;1;0
3207.0;0.0;2.0;0.0;0.0;0.0;-0.443033854215951;-0.3295995504072615;0.08364362335453569;1;1;1;0
3209.0;0.0;4.5;0.0;0.0;0.0;-0.511402657505622;-0.1119576998760779;0.24266185451481387;1;1;1;0
3210.0;0.8571428571428571;2.3333333333333335;0.0;0.0;0.0;-0.4653795141265467;-0.18163925434565448;0.0025432477747243595;1;1;1;0
3211.0;3.3333333333333335;5.416666666666667;0.0;0.0;0.0;-0.5832178525183441;0.4303665183294635;-0.09860449035625085;1;2;3;2
3212.0;2.8333333333333335;6.428571428571429;0.0;0.0;0.0;-0.6040700433733355;0.4490824395303603;0.02576623755284485;1;2;3;2
3215.0;0.0;5.4;0.0;0.0;0.0;-0.5386673721005268;-0.033591060864939265;0.3008833197705434;1;1;1;0
3216.0;0.0;2.3;0.0;0.0;0.0;-0.4556379291328825;-0.3034566916195738;0.10434326220231785;1;1;1;0
3217.0;1.0;1.4166666666666667;0.0;0.0;0.0;-0.44617127688106356;-0.2415962373697302;-0.07147013191683965;1;1;1;0
3218.0;0.0;3.5625;0.0;0.0;0.0;-0.4906614145586583;-0.19354463719759246;0.18483026307038886;1;1;1;0
